Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,user_id,transaction_date,status,age,subscription,raw_timestamp,email,username,store_id,price
2087,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,USR01006,2016-06-23,Completed,31,Basic,23-06-2016 18:43,irene.maddox593@hotmail.com,irenmad257,STR016,324.9
2088,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0.0,68.9631,USR01006,2016-06-23,Shipped,32,Basic,2016-06-23 02:12:38,irene.maddox358@gmail.com,irenmad580,STR016,146.73
2089,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.4652,USR01006,2016-06-23,Pending,18,Premium,2016-06-23 21:19:03,irene.maddox163@gmail.com,irenmad227,STR016,3.96
2090,CA-2015-139290,10/26/2015,10/30/2015,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2,0.0,2.6496,USR01200,2015-10-26,Completed,34,Standard,2015-10-26 20:15:04,maribeth.yedwab573@outlook.com,mariyed604,STR002,5.76
2091,CA-2017-166142,7/15/2017,7/19/2017,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0.0,13.0095,USR01571,2017-07-15,Shipped,39,Basic,2017-07-15 02:04:49,magdelene.morse634@outlook.com,magdmor111,STR014,26.55
2092,CA-2017-166142,7/15/2017,7/19/2017,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,USR01571,2017-07-15,Returned,18,Premium,2017-07-15 06:53:53,magdelene.morse487@outlook.com,magdmor669,STR014,310.443
2093,CA-2014-145926,11/17/2014,11/21/2014,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0.0,81.583,USR01089,2014-11-17,Completed,58,Premium,2014-11-17 02:19:06,mark.packer852@yahoo.com,markpac950,STR012,479.9
2094,CA-2015-149678,4/13/2015,4/15/2015,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864,USR01498,2015-04-13,Completed,32,Premium,13-04-2015 10:39,anthony.witt094@yahoo.com,anthwit765,STR028,12.88
2095,US-2015-164357,11/25/2015,11/29/2015,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476,USR01012,2015-11-25,Completed,20,Basic,2015-11-25 12:30:53,sandra.flanagan270@outlook.com,sandfla309,STR004,13.12
2096,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0.0,240.5648,USR01018,2016-05-15,Shipped,47,Basic,2016-05-15 23:50:22,steve.nguyen803@yahoo.com,stevngu795,STR036,511.84
2097,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0.0,25.7488,USR01018,2016-05-15,Shipped,59,Standard,2016-05-15 12:00:35,steve.nguyen084@hotmail.com,stevngu57,STR036,91.96
2098,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0.0,2.1684,USR01018,2016-05-15,,39,Premium,2016-05-15 10:57:08,steve.nguyen276@gmail.com,stevngu340,STR036,8.34
2099,CA-2017-124401,9/7/2017,9/12/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,USR01077,2017-09-07,Shipped,36,Basic,2017-09-07 15:53:57,ruben.dartt384@outlook.com,,STR022,37.68
2100,CA-2017-124401,9/7/2017,9/12/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,USR01077,2017-09-07,Completed,33,Standard,2017-09-07 05:13:16,ruben.dartt524@gmail.com,rubedar738,STR022,279.944
2101,US-2014-140116,3/10/2014,3/17/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102,USR01410,2014-03-10,Cancelled,44,Standard,10-03-2014 13:12,kean.thornton647@gmail.com,keantho244,STR023,636.408
2102,US-2014-140116,3/10/2014,3/17/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564,USR01410,2014-03-10,Completed,25,Premium,2014-03-10 15:29:36,kean.thornton107@gmail.com,keantho522,STR023,83.168
2103,CA-2014-123295,7/18/2014,7/18/2014,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,USR01572,2014-07-18,Completed,41,Basic,2014-07-18 18:10:57,adrian.hane852@hotmail.com,adrihan937,STR017,259.136
2104,CA-2017-167101,3/24/2017,3/28/2017,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,4,0.0,106.5216,USR01313,2017-03-24,Shipped,42,Premium,2017-03-24 19:04:56,brian.moss974@hotmail.com,briamos106,STR016,221.92
2105,CA-2017-167101,3/24/2017,3/28/2017,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2,0.0,11.7,USR01313,2017-03-24,Shipped,47,Basic,2017-03-24 07:49:41,brian.moss956@yahoo.com,briamos969,STR016,26.0
2106,US-2014-167633,9/30/2014,10/5/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.552,3,0.2,5.4432,USR01573,2014-09-30,Completed,18,Premium,2014-09-30 00:56:11,ben.wallace745@gmail.com,benwal784,STR003,15.552
2107,US-2014-152723,9/26/2014,9/26/2014,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,1,0.8,-1.4016,USR01429,2014-09-26,Pending,26,Premium,2014-09-26 16:30:35,henry.goldwyn653@yahoo.com,henrgol360,STR006,0.876
2108,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,1,0.0,9.3906,USR01066,2015-10-31,Cancelled,41,Standard,31-10-2015 11:40,sandra.glassco116@gmail.com,sandgla99,STR002,19.98
2109,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,USR01066,2015-10-31,Completed,29,Basic,2015-10-31 10:01:59,sandra.glassco343@outlook.com,sandgla208,STR002,398.352
2110,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.04,3,0.0,1.26,USR01066,2015-10-31,Returned,34,Standard,2015-10-31 18:47:33,sandra.glassco802@gmail.com,sandgla109,STR002,5.04
2111,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0.0,8.027,USR01066,2015-10-31,Completed,19,Premium,2015-10-31 19:58:12,sandra.glassco486@gmail.com,sandgla439,STR002,17.45
2112,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196,USR01066,2015-10-31,Completed,45,Standard,2015-10-31 09:32:54,sandra.glassco264@hotmail.com,sandgla161,STR002,323.136
2113,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0.0,8.019,USR01066,2015-10-31,Completed,34,Standard,2015-10-31 09:07:19,sandra.glassco112@outlook.com,sandgla590,STR002,29.7
2114,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.782,USR01066,2015-10-31,Pending,38,Basic,2015-10-31 19:58:07,sandra.glassco845@yahoo.com,sandgla735,STR002,1295.84
2115,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0.0,12.6468,USR01066,2015-10-31,Shipped,24,Premium,31-10-2015 03:27,sandra.glassco460@outlook.com,sandgla117,STR002,46.84
2116,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392,USR01066,2015-10-31,Completed,23,Premium,2015-10-31 00:11:46,sandra.glassco112@hotmail.com,sandgla173,STR002,425.833
2117,CA-2015-159786,10/12/2015,10/17/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978,USR01344,2015-10-12,Completed,23,Standard,2015-10-12 04:21:00,ralph.kennedy861@hotmail.com,ralpken460,STR016,209.67
2118,CA-2016-130267,9/19/2016,9/23/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0.0,73.5448,USR01574,2016-09-19,Shipped,39,Standard,2016-09-19 23:17:28,scot.wooten894@gmail.com,scotwoo827,STR002,159.88
2119,CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,USR01339,2017-04-13,Completed,32,Basic,2017-04-13 17:18:43,rob.williams080@hotmail.com,robwil257,STR005,5.28
2120,CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373,USR01339,2017-04-13,Pending,29,Standard,2017-04-13 00:46:38,rob.williams689@hotmail.com,robwil964,STR005,895.92
2121,US-2017-168690,1/7/2017,1/13/2017,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,USR01466,2017-01-07,Pending,32,Standard,2017-01-07 07:09:13,thais.sissman436@gmail.com,thaisis494,STR003,2.808
2122,CA-2017-158246,11/9/2017,11/11/2017,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,USR01081,2017-11-09,Completed,50,Standard,09-11-2017 11:25,jennifer.braxton097@hotmail.com,jennbra451,STR002,215.976
2123,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.1332,USR01383,2017-09-22,Returned,30,Premium,2017-09-22 13:39:41,,ericher823,STR013,241.96
2124,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0.0,13.3056,USR01383,2017-09-22,Completed,37,Standard,2017-09-22 08:15:22,erica.hernandez958@yahoo.com,ericher719,STR013,27.72
2125,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68,5,0.2,35.3295,USR01383,2017-12-01,Returned,30,Premium,2017-12-01 19:07:27,erica.hernandez992@gmail.com,ericher509,STR010,104.68
2126,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,7,0.4,9.4437,USR01383,2017-12-01,Shipped,57,Basic,2017-12-01 16:59:30,erica.hernandez821@gmail.com,ericher994,STR010,62.958
2127,CA-2014-126032,6/23/2014,6/28/2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,0.2,1.0797,USR01575,2014-06-23,Shipped,31,Standard,2014-06-23 08:09:22,brian.stugart835@yahoo.com,briastu288,STR010,86.376
2128,CA-2015-134859,10/4/2015,10/9/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.4944,USR01452,2015-10-04,Completed,49,Standard,2015-10-04 14:10:26,julie.kriz372@yahoo.com,julikri533,STR010,64.944
2129,CA-2015-134859,10/4/2015,10/9/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,USR01452,2015-10-04,Pending,30,Premium,04-10-2015 13:06,julie.kriz411@yahoo.com,julikri677,STR010,20.736
2130,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0.0,9.3184,USR01576,2014-05-20,Completed,25,Standard,2014-05-20 13:36:14,randy.ferguson942@yahoo.com,randfer195,STR039,33.28
2131,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,0.0,11.9412,USR01576,2014-05-20,Completed,25,Premium,2014-05-20 03:35:17,randy.ferguson543@gmail.com,,STR039,38.52
2132,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0.0,60.1398,USR01576,2014-05-20,Completed,43,Standard,2014-05-20 11:32:57,randy.ferguson934@yahoo.com,randfer838,STR039,139.86
2133,CA-2015-156524,11/20/2015,11/26/2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,9.039,USR01298,2015-11-20,Shipped,21,Standard,2015-11-20 04:59:15,dan.lawera698@yahoo.com,danlaw497,STR016,19.65
2134,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.3928,USR01577,2015-11-30,Completed,19,Premium,2015-11-30 15:39:25,william.brown937@hotmail.com,,STR010,152.991
2135,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,USR01577,2015-11-30,Shipped,42,Basic,2015-11-30 23:25:57,william.brown809@gmail.com,willbro960,STR010,10.584
2136,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.82,USR01577,2015-11-30,Pending,28,Standard,30-11-2015 06:38,william.brown686@yahoo.com,willbro509,STR010,94.92
2137,CA-2015-156377,12/31/2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,USR01578,2015-12-31,Completed,41,Basic,2015-12-31 17:09:59,trudy.brown967@hotmail.com,trudbro994,STR006,14.76
2138,CA-2015-156377,12/31/2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,4,0.8,-5.8496,USR01578,2015-12-31,Shipped,29,Standard,2015-12-31 20:45:06,trudy.brown253@gmail.com,trudbro555,STR006,3.656
2139,US-2017-157896,11/16/2017,11/16/2017,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,USR01559,2017-11-16,Completed,30,Standard,2017-11-16 02:25:06,christy.brittain938@yahoo.com,chribri871,STR016,146.82
2140,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,0.2,50.4711,USR01266,2014-06-06,Pending,40,Premium,2014-06-06 17:36:49,grant.thornton188@yahoo.com,grantho110,STR016,149.544
2141,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0.0,4.4564,USR01266,2014-06-06,Pending,40,Standard,2014-06-06 04:46:33,grant.thornton393@hotmail.com,grantho775,STR016,17.14
2142,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,USR01266,2014-06-06,,43,Premium,2014-06-06 20:15:34,grant.thornton920@outlook.com,grantho283,STR016,991.764
2143,CA-2016-155481,9/1/2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,USR01159,2016-09-01,Shipped,47,Basic,01-09-2016 23:09,dean.katz822@gmail.com,deankat897,STR010,30.48
2144,CA-2016-155481,9/1/2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.7976,USR01159,2016-09-01,Completed,44,Standard,2016-09-01 04:40:52,dean.katz896@hotmail.com,deankat684,STR010,23.988
2145,CA-2016-155481,9/1/2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,7,0.2,5.4236,USR01159,2016-09-01,Completed,45,Standard,2016-09-01 04:43:33,dean.katz874@yahoo.com,deankat441,STR010,16.688
2146,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,USR01379,2016-06-25,,44,Premium,2016-06-25 23:41:42,theresa.swint088@outlook.com,therswi558,STR010,422.058
